Part Number,Part Description,Vendor Name,Customer Part Number,Vendor Part Number,EANUPC Code,Plant,Vendor Number,Size,Weight,Volume,Unit,Category ID,Availability Flag,Available Quantity,Backlog Information,Backlog ETA,License Flag,BOM Flag,Warranty Flag,Bulk Freight Flag,Material Long Description,Length,Width,Height,Dimension Unit,Weight Unit,Volume Unit,Category,Material Creation Reason code,Media Code,Material Language Code,Substitute Material,Superseded Material,Manufacturer Vendor Number,Sub-Category,Product Family,Purchasing Vendor,Material Change Code,Action code,Price Status,New Material Flag,Vendor Subrange,Case Qty,Pallet Qty,Direct Order identifier,Material Status,Discontinued / Obsoleted date,Release Date,Fulfilment type,Music Copyright Fees,Recycling Fees,Document Copyright Fees,Battery Fees,Tax Percent,Discount in Percent,Customer Reservation Number,Customer Reservation Qty,Agreement ID,Level ID,Period,Points,Company code,Company code Currency,Customer Currency Code,Customer Price Change Flag,Substitute Flag,Availability (Local Stock),Availability (Central Stock),Creation Reason Type,Creation Reason Value,Plant 01 Available Quantity,Plant 02 Available Quantity,VAT Rate,Product Group,MRP Controller,Shipping Country,Local Stock Backlog Quantity,Local Stock Backlog ETA,Central Stock Backlog Quantity,Central Stock Backlog ETA,Total Fees,Category Description,Sub-Category Description,Category ID Description
1006502,02 LIGHT CYAN INK CART C8774WA,HP,,C8774WA,882780000000,NZ01,500066,,0.5,0.605,EA,1242,,12,150,20210813,,,,,02 LIGHT CYAN INK CARTRIDGE C8774WA,13.6,10.6,4.2,CM,KG,CDM,10,A,,,,1911823,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,12,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1006503,02 LIGHT MAGENTA INK CART C8775WA,HP,,C8775WA,882780000000,NZ01,500066,,0.5,0.665,EA,1242,,57,100,20210813,,,,,02 LIGHT MAGENTA INK CARTRIDGE C8775WA,14,10.8,4.4,CM,KG,CDM,10,A,,,,1911174,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,57,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1006508,98 BLACK INK CART C9364WA,HP,,C9364WA,829161000000,NZ01,500066,,0.05,0.23,EA,1242,,123,240,20210813,,,,,98 BLACK INK CARTRIDGE C9364WA,11,5.8,3.6,CM,KG,CDM,10,A,,,,1911830,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,123,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1006563,88XL CYAN INK CART C9391A,HP,,C9391A,829161000000,NZ01,500066,,0.5,0.287,EA,1242,,1,0,,,,,,88XL CYAN INK CARTRIDGE C9391A,10.6,10.4,2.6,CM,KG,CDM,10,C,,,,1911186,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,1,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1006564,88XL MAGENTA INK CART C9392A,HP,,C9392A,829161000000,NZ01,500066,,0.05,239.616,EA,1242,,1,0,,,,,,88XL MAGENTA INK CARTRIDGE C9392A,10.4,9.6,2.4,CM,KG,CDM,10,C,,,,1994141,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,1,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1006565,88XL YELLOW INK CART C9393A,HP,,C9393A,829161000000,NZ01,500066,,0.05,0.298,EA,1242,,0,0,,,,,,88XL YELLOW INK CARTRIDGE C9393A,10.8,10.6,2.6,CM,KG,CDM,10,C,,,,1911831,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1006566,88XL BLACK INK CART C9396A,HP,,C9396A,829161000000,NZ01,500066,,0.5,0,EA,1242,,0,0,,,,,,88XL BLACK INK CARTRIDGE C9396A,0,0,0,,KG,,10,C,,,,1994142,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1017042,C6065A IRON-ON TRANSFER PAPER,HP,,C6065A,88698591413,NZ01,500066,,0.23,0,EA,1242,,0,300,20210813,,,,,C6065A Iron-On T-Shirt Transfer A4 10'S,0,0,0,,KG,,10,C,,,,2074268,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450904,0,0,,,20200409,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,37C,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1019387,940XL BLACK INK CART C4906AA,HP,,C4906AA,884420000000,NZ01,500066,,0.05,0.481,EA,1242,,50,40,20200924,,,,,940XL BLACK INK CARTRIDGE C4906AA,10.2,12.4,3.8,CM,KG,CDM,10,A,,,,1911805,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,50,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1035526,60 B+C COMBO-P INK CARTS CN067AA,HP,,CN067AA,884962000000,NZ01,500066,,0.5,0.648,EA,1242,,0,250,20210813,,,,,60 BLACK/TRI-COLOR COMBO PACK INK CARTRIDGES CN067AA,14.2,11.4,4,CM,KG,CDM,10,A,,,,1891090,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1036012,45 BLACK INK CART 51645AA,HP,,51645AA,829161000000,NZ01,500066,,0.05,0.043,EA,1242,,867,0,,,,,,45 BLACK INK CARTRIDGE 51645AA,10.6,10.2,0.4,CM,KG,CDM,10,B,,,,1924874,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,B,,450901,0,0,,,20190624,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,867,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1083653,78 TRI-COLOR INK CART C6578DA,HP,,C6578DA,725185000000,NZ01,500066,,0.1,0.592,EA,1242,,14,5,20210813,,,,,78 TRI-COLOR INK CARTRIDGE C6578DA,11.8,4.4,11.4,CM,KG,CDM,10,A,,,,1911158,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,20180321,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,14,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1083682,15 BLACK INK CART C6615DA,HP,,C6615DA,725185000000,NZ01,500066,,0.1,0.344,EA,1242,,0,14,20210813,,,,,15 BLACK INK CARTRIDGE C6615DA,11.8,11.2,2.6,CM,KG,CDM,10,B,,,,1911813,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,B,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1083738,56 BLACK INK CART C6656AA,HP,,C6656AA,829161000000,NZ01,500066,,0.5,0.045,EA,1242,,0,180,20210813,,,,,56 BLACK INK CARTRIDGE C6656AA,9.8,4.6,1,CM,KG,CDM,10,A,,,,1003846,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1083774,57 TRI-COLOR INK CART C6657AA,HP,,C6657AA,829161000000,NZ01,500066,,0.06,0.054,EA,1242,,10,0,,,,,,57 TRI-COLOR INK CARTRIDGE C6657AA,9.8,4.6,1.2,CM,KG,CDM,10,B,,,,1911163,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,B,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,10,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1083982,02 PHOTO VALUE PACK ADVANCED,HP,,CG849AA,884420000000,NZ01,500066,,0.55,4.355,EA,1242,,6,20,20210813,,,,,02 SERIES ADVANCED PHOTO VALUE PACK INK CART INCL 120 SHEETS 10 X 15-CM PAPER,22.4,10.8,18,CM,KG,CDM,10,B,,,,1081785,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,B,,450904,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,6,0,,37C,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1084017,02 INK CARTRIDGE TWIN PACK BLACK,HP,,CE015AA,884420000000,NZ01,500066,,0.5,0,EA,1242,,0,0,,,,,,No 02 Ink Cartridge Twin Pack Black,0,0,0,,KG,,10,C,,,,2074573,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1084043,27 BLACK INK CART C8727AA,HP,,C8727AA,829161000000,NZ01,500066,,0.5,0.1,EA,1242,,0,120,20200917,,,,,27 BLACK INK CARTRIDGE C8727AA,4.4,6,3.8,CM,KG,CDM,10,A,,,,1911817,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,37B,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1093058,Q8691A ADVANCED GLOSSY PHOTO PAPER,HP,,Q8691A,882780000000,NZ01,500066,,0.25,401.76,EA,1242,,164,0,,,,,,Q8691A ADVANCED GLOSSY PHOTO PAPER 10 X 15CM BORDERLESS PK25,18,12.4,1.8,CM,KG,CDM,10,D,,,,2074994,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,D,,450904,0,0,,,20200409,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,164,0,,37C,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1112648,11 CYAN INK CART C4836A,HP,,C4836A,882781000000,NZ01,500066,,0.5,0,EA,1242,,1,0,,,,,,11 CYAN INK CARTRIDGE C4836A,0,0,0,,KG,,10,C,,,,1890608,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,1,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1112654,11 YELLOW INK CART C4838A,HP,,C4838A,882781000000,NZ01,500066,,0.5,0.075,EA,1242,,0,0,,,,,,11 YELLOW INK CARTRIDGE C4838A,9.6,9.8,0.8,CM,KG,CDM,10,C,,,,1003429,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,20190628,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1146481,28 PHOTO PACK GLOSSY 4X6.5 AP 25 SHEET,HP,,Q8893AA,883585000000,NZ01,500066,,0.1,1.305,EA,1242,,0,5,20210813,,,,,28 Photo Pack Glossy 4X6.5 Ap 25 Sht,18.2,6.4,11.2,CM,KG,L,10,N,,,,1911248,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,N,,450904,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1186396,10 BLACK INK CART C4844A,HP,,C4844A,88698205440,NZ01,500066,,0.1,0.49,EA,1242,,6,0,,,,,,10 BLACK INK CARTRIDGE C4844A,10.2,12,4,CM,KG,CDM,10,C,,,,1994135,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,6,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1186397,11 MAGENTA INK CART C4837A,HP,,C4837A,882781000000,NZ01,500066,,0.5,0,EA,1242,,0,0,,,,,,11 MAGENTA INK CARTRIDGE C4837A,0,0,0,,KG,,10,C,,,,1994124,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1189604,17 TRI-COLOR INK CART C6625A,HP,,C6625A,882781000000,NZ01,500066,,0.5,0,EA,1242,,0,0,,,,,,17 TRI-COLOR INK CARTRIDGE C6625A,0,0,0,,KG,,10,C,,,,1911161,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1438686,ADVANCE PHOTO PAPER GLOSSY 10/15 BORDERL,HP,,Q8008A,882780000000,NZ01,500066,,0.45,485.584,EA,1242,,437,0,,,,,,ADVANCED GLOSSY PHOTO PAPER 10 X 15CM BORDERLESS PK60,17.8,12.4,2.2,CM,KG,CDM,10,D,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,D,,450904,0,0,,,20200409,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,437,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1528807,940XL OFFICEJET VALUE PACK,HP,,CG898AA,885631000000,NZ01,500066,,1.55,6.007,EA,1242,,25,0,,,,,,940XL Officejet Value Pack,33,24.6,7.4,CM,KG,CDM,10,B,,,,1994150,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,B,,450904,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,25,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1546521,23 TRI-COLOR INK CART C1823D,HP,,C1823D,88698687277,NZ01,500066,,0.5,0,EA,1242,,0,0,,,,,,23 TRI-COLOR INK CARTRIDGE C1823D,0,0,0,,KG,,10,C,,,,1911791,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1716680,817 SERIES PHOTO VALUE PACK 25 SHT 4X6,HP,,CG500AA,883586000000,NZ01,500066,,0.5,0,EA,1242,,0,0,,,,,,817 SERIES PHOTO VALUE PACK 25 SHT 4X6,0,0,0,,KG,,10,C,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450904,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1797913,920XL MEGAPACK,HP,,CZ080AA,886112000000,NZ01,500066,,0.2,2.048,EA,1242,,0,144,20200917,,,,,HP 920XL Megapack,20.6,22.6,4.4,CM,KG,CDM,10,A,,,,1911287,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1883359,932XL BLACK INK CART CN053AA,HP,,CN053AA,886111000000,NZ01,500066,,0.5,0.451,EA,1242,,0,600,20210813,,,,,932XL BLACK INK CARTRIDGE CN053AA,10.8,11.6,3.6,CM,KG,CDM,10,A,,,,1911238,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1883360,933XL CYAN INK CART CN054AA,HP,,CN054AA,886111000000,NZ01,500066,,0.5,0.118,EA,1242,,42,240,20210813,,,,,933XL CYAN INK CARTRIDGE CN054AA,8.8,5.6,2.4,CM,KG,CDM,10,A,,,,1911239,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,42,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1883361,933XL MAGENTA INK CART CN055AA,HP,,CN055AA,886111000000,NZ01,500066,,0.5,0.111,EA,1242,,58,200,20210813,,,,,933XL MAGENTA INK CARTRIDGE CN055AA,9,5.6,2.2,CM,KG,CDM,10,A,,,,1994160,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,58,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1883362,933XL YELLOW INK CART CN056AA,HP,,CN056AA,886111000000,NZ01,500066,,0.5,0.116,EA,1242,,23,360,20210813,,,,,933XL YELLOW INK CARTRIDGE CN056AA,8.6,5.6,2.4,CM,KG,CDM,10,A,,,,1994161,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,23,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
1883363,932 BLACK INK CART CN057AA,HP,,CN057AA,886111000000,NZ01,500066,,0.5,0.119,EA,1242,,0,0,,,,,,932 BLACK INK CARTRIDGE CN057AA,9.2,5.4,2.4,CM,KG,CDM,10,C,,,,1911242,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2369225,970 BLACK INK CART CN621AA.,HP,,CN621AA,886112000000,NZ01,500066,,0.1,0.323,EA,1242,,5,0,,,,,,970 BLACK INK CARTRIDGE CN621AA,23.4,3,4.6,CM,KG,CDM,10,C,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,475448,24,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,5,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2369226,971 CYAN INK CART CN622AA,HP,,CN622AA,886112000000,NZ01,500066,,0.05,0.301,EA,1242,,6,0,,,,,,971 CYAN INK CARTRIDGE CN622AA,23.4,4.6,2.8,CM,KG,CDM,10,C,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,475448,24,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,6,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2369227,971 MAGENTA INK CART CN623AA,HP,,CN623AA,886112000000,NZ01,500066,,0.05,0.301,EA,1242,,2,2,20200924,,,,,971 MAGENTA INK CARTRIDGE CN623AA,23.4,4.6,2.8,CM,KG,CDM,10,A,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,475448,24,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,2,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2369228,971 YELLOW INK CART CN624AA.,HP,,CN624AA,886112000000,NZ01,500066,,0.05,0.419,EA,1242,,0,7,20210813,,,,,971 YELLOW INK CARTRIDGE CN624AA,23.4,6.4,2.8,CM,KG,CDM,10,B,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,B,,475448,24,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2369229,970XL BLACK LARGE INK CART CN625AA,HP,,CN625AA,886112000000,NZ01,500066,,0.25,0.244,EA,1242,,28,0,,,,,,970XL BLACK LARGE INK CARTRIDGE CN625AA,25.6,3.4,2.8,CM,KG,CDM,10,A,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,A,,475448,16,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,28,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2369230,971XL CYAN LARGE INK CART CN626AA,HP,,CN626AA,886112000000,NZ01,500066,,0.1,0.491,EA,1242,,2,0,,,,,,971XL CYAN LARGE INK CARTRIDGE CN626AA,23.6,8,2.6,CM,KG,CDM,10,B,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,B,,475448,18,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,2,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2369231,971XL MAGENTA LARGE INK CART CN627AA,HP,,CN627AA,886112000000,NZ01,500066,,0.15,0.403,EA,1242,,0,0,,,,,,971XL MAGENTA LARGE INK CARTRIDGE CN627AA,23.2,6.2,2.8,CM,KG,CDM,10,C,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,475448,18,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2369232,971XL YELLOW LARGE INK CART CN628AA,HP,,CN628AA,886112000000,NZ01,500066,,0.15,0.566,EA,1242,,0,0,,,,,,971XL YELLOW LARGE INK CARTRIDGE CN628AA,23.6,8,3,CM,KG,CDM,10,B,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,B,,475448,18,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2429599,950XL/951XL Ink and Paper Value Pack,HP,,D2W47A,887112000000,NZ01,500066,,0.5,0,EA,1242,,0,0,,,,,,950XL/951XL Ink and Paper Value Pack,0,0,0,,KG,,10,C,,,3975042,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,SUBSTITUTE,SUBSTITUTE,C,,450904,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,X,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2444651,940XL Value Pack,HP,,D2W46A,887112000000,NZ01,500066,,0.999,0,EA,1242,,0,0,,,,,,,0,0,0,CM,KG,L,10,C,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450904,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2532836,920XL CMY COMBO-P INK CART E5Y50AA,HP,,E5Y50AA,,NZ01,500066,,0.5,0,EA,1242,,0,0,,,,,,920XL CMY COMBO-PACK INK CARTRIDGE E5Y50AA,0,0,0,,KG,,10,C,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,450901,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
2575454,980 CYAN INK CART D8J07A,HP,,D8J07A,887759000000,NZ01,500066,,0.15,0.165,EA,1242,,1,0,,,,,,980 CYAN INK CARTRIDGE D8J07A,9.2,6.4,2.8,CM,KG,CDM,10,C,,,,,500066,173,HP Supplies & Media Printer/Plotter Suppl,103300,NEW,NEW,C,,475448,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,1,0,,,Z01,NZ,0,,0,,0,Supplies & Media,Printer/Plotter Supplies,Inkjet Printer Supplies
